ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1031	1,33,0,0,0,0,0,0,0,0,0,0,0	0,74,1,391,0,150,0,0,16,0,633,58,0	0,0,0,0,0,10,0,0,0,0	0,1,0,0,0,20,436,0,177,29	185	150
1034	0,82,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,21,0,0,0,0	0,0,0,0,0,58,0,8,0,0	238	150
1064	16,513,1,1,110,257,0,1,25,223,0,0,0	0,0,0,0,0,26,0,0,0,0,0,0,0	292,0,0,0,8,35,224,102,1,3	0,0,0,0,0,0,0,0,0,0	215	150
1080	0,0,0,0,0,0,0,73,0,0,0,0,0	0,63,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,93,0,0,0,0	0,0,0,0,0,0,0,0,10,0	224	150
1108	0,30,0,0,0,0,0,0,0,0,0,0,0	0,106,2,0,0,85,0,0,14,0,2,90,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,482,15,0,0	270	150
1116	0,0,0,0,0,0,0,0,0,0,25,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,11,112,0,0,0	0,0,0,0,0,0,153,0,0,0	191	150
1119	0,2,0,0,0,132,0,0,0,0,25,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,11,112,0,0,0	0,0,0,0,0,0,22,0,0,0	198	150
1125	0,234,120,0,127,6,0,0,20,0,238,0,0	0,68,0,0,0,92,0,0,0,10,149,0,0	4,408,0,0,0,68,508,0,0,121	0,0,0,0,0,43,0,12,0,0	300	150
1126	0,234,120,0,127,6,0,0,20,0,238,0,0	0,68,0,0,0,92,0,0,0,10,149,0,0	4,408,0,0,0,68,508,0,0,121	0,0,0,0,0,43,0,12,0,0	300	150
1127	2,765,121,0,127,350,0,0,108,39,430,439,0	0,68,0,0,0,92,0,0,0,10,149,0,0	81,738,0,0,0,326,730,33,13,121	0,0,0,0,0,43,0,12,0,0	300	150
1132	49,100,1,0,0,7,0,0,17,111,0,0,0	0,0,0,0,0,0,0,0,5,0,0,0,0	0,0,0,0,1,0,0,153,465,85	0,0,0,0,0,0,0,0,0,0	300	150
1134	0,0,0,0,0,0,0,0,0,0,0,0,0	0,32,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,4,0,0,0	0,0,0,0,0,0,184,36,0,0	282	150
1141	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0	0,0,0,0,0,12,0,0,0,0	0,0,0,0,0,0,0,0,0,0	273	150
1160	0,0,0,0,0,132,0,0,0,0,0,83,0	0,94,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,34	0,0,0,0,0,43,0,0,88,0	239	150
1163	0,68,0,0,0,0,0,0,0,0,0,0,0	0,124,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,35,1,0,0,0	0,0,0,0,0,0,0,0,0,0	164	150
1177	51,289,1,183,0,183,0,1,56,196,83,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	10,0,0,0,0,79,131,48,620,0	0,0,0,0,4,0,0,0,0,0	238	150
1186	0,0,2,0,0,5,0,0,0,44,0,0,0	0,83,103,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,6	0,0,0,0,0,0,0,116,0,153	276	150
1196	0,12,0,0,0,0,0,0,47,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,13,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	247	150
