ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
4229	0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,16,0,34,0,0,0,0	0,0,0,0,1,26,8,0,5,0	300	150
4231	0,0,0,0,0,0,0,158,0,1,25,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,86,0,0,0,0	217	150
4232	0,13,0,0,0,0,0,140,0,0,0,0,0	0,0,0,0,0,0,0,0,35,0,0,0,0	0,0,0,0,0,0,46,0,2,0	0,0,0,0,0,0,0,0,0,0	300	150
4243	8,85,0,0,0,0,0,0,0,0,0,0,0	0,0,137,0,0,0,0,1,0,1,1,1,1	0,0,0,0,2,1,0,0,0,0	0,0,0,0,3,0,0,0,0,2	300	150
4256	0,60,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,34,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
4257	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,27,0,0	138,0,0,0,0,24,0,0,1,0	0,0,0,0,0,25,0,31,0,0	300	150
4259	0,0,0,0,0,0,0,0,0,5,0,3,0	0,53,0,0,0,24,0,0,0,0,829,9,0	6,0,0,0,0,80,0,15,0,0	0,0,0,0,0,18,174,0,56,0	300	150
4260	0,0,0,0,0,0,0,0,0,5,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0	6,0,0,0,0,80,0,15,0,0	0,0,0,0,22,59,1,0,0,0	300	150
4262	1,175,0,0,0,24,0,6,0,192,0,0,0	0,15,0,0,0,21,0,0,0,0,0,0,0	0,0,0,0,0,46,175,0,4,0	0,0,0,0,0,0,0,0,0,0	300	150
4265	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,106,0	0,0,0,0,0,37,45,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150
4268	0,116,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	241,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,58,0,0,0	300	150
4271	0,131,17,47,0,0,0,0,3,1,0,0,0	0,0,982,0,0,0,0,0,15,0,0,0,0	0,0,0,0,0,0,170,1,0,0	0,0,0,0,0,0,0,0,0,0	300	150
4283	6,142,0,0,0,32,0,0,0,0,0,0,0	96,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,76,195,0,56,0	0,0,0,0,0,0,0,0,0,0	300	150
