ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
112	488,684,226,234,97,256,17,1002,572,51,84,251,282,550,654,69,844,367,295,1441,391,127,185,309	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0	500,314,640,1038,41,254,122,123,443,1154,1009,0,169,589,67,361,193,18,83,0	0,24,0,0,14,0,0,0,0,0,0,0,33,0,0,0,0,8,6,0	194	150
120	0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1	0,0,0,0,0,0,0,0,0,4,0,0,0,0,43,0,3,0,8,0,0,0,0,1	0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,53,0,0,0,0,0,0,0,138,0,0,20,0,14,0,0,0,0	286	150
132	0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0	0,56,0,0,0,0,0,0,0,0,0,0,0,227,0,181,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	297	150
133	0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	256	150
139	0,1,14,51,34,162,0,0,2,7,0,0,0,3,274,0,0,0,169,8,102,97,17,8	0,0,3,0,0,0,0,0,0,0,0,281,0,24,0,0,13,0,0,0,0,0,0,0	121,17,0,0,1,0,0,10,55,31,53,0,0,52,0,25,105,0,6,0	52,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0	248	150
140	0,1,2,58,33,0,0,0,51,4,0,0,0,61,191,5,154,0,100,141,32,0,15,97	11,11,68,5,56,13,0,1,5,23,0,0,9,0,59,34,0,0,37,0,0,0,10,20	181,21,142,0,23,0,0,73,10,62,86,0,38,17,0,14,18,361,0,0	41,0,0,8,0,0,0,0,14,0,0,0,30,46,0,28,23,0,6,0	212	150
141	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	32,1,19,10,27,105,377,9,52,50,11,0,26,66,127,10,0,28,69,0,119,0,23,92	0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0	138,4,0,11,24,0,0,25,23,104,54,0,120,57,0,40,18,0,0,0	253	150
142	17,0,0,8,10,0,0,0,0,2,0,0,10,0,0,0,3,0,0,0,0,8,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0	300	150
143	131,1,19,125,64,105,379,9,65,62,11,0,62,232,244,10,1,32,127,0,119,0,24,92	0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	243,4,40,11,14,0,0,52,45,192,114,0,120,108,0,74,133,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	276	150
152	126,0,0,33,3,0,0,0,0,0,12,0,85,0,113,0,0,0,53,0,0,0,11,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	31,0,0,0,2,0,0,0,37,12,5,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0	243	150
